195	760	881251955
185	589	879023073
21	153	878886423
243	864	880605131
165	321	886397722
297	143	884182838
114	640	881171693
252	298	891627724
304	173	886322635
5	257	883268278
61	68	879374015
285	779	877532777
199	460	884128858
209	378	887736482
223	660	888103671
302	150	879484534
121	192	879270605
193	778	879527865
290	362	875086699
233	513	892078424
118	469	886177338
166	183	892738278
298	283	877877847
307	519	887736798
94	127	879196354
37	430	892430282
101	72	892992297
62	250	875747514
159	55	876770222
49	274	877052400
300	445	882078955
224	604	879540649
289	120	880475266
96	132	884239655
156	266	886889729
180	1387	878962168
277	257	891295099
275	263	892436418
6	655	891351234
9	332	877886281
283	904	885328836
200	25	884111927
286	708	875334807
245	570	884923127
241	304	879741340
248	706	879572403
98	929	886780147
177	694	882824869
250	403	886272547
80	146	876533389
259	880	890618729
24	120	885853030
58	653	888204642
71	219	880035786
86	365	879876702
41	1045	881106419
291	403	881104820
19	209	879669065
12	720	882399528
137	355	879024327
59	401	883327087
56	78	883698495
222	928	891550326
188	637	893265893
242	220	879989217
91	208	875652934
240	680	887249745
253	502	886472115
292	580	888906536
126	61	884364950
221	316	878181934
266	173	878971405
10	106	891903276
7	175	879362233
161	120	877636000
278	1025	891208908
144	175	875271838
27	571	881961842
134	473	879857592
31	248	883717645
89	133	891383204
215	354	880245125
249	338	883263374
270	408	885848238
264	470	875320542
197	426	884209188
167	1026	884287846
109	1177	886989501
57	509	884304979
236	196	879376515
93	645	891720921
127	244	879966524
43	63	878347915
263	32	886122644
40	57	890687353
81	1031	884714560
261	384	879795512
173	274	886433862
42	529	883955160
83	877	883449530
268	519	891448048
258	267	877923906
84	580	879828014
212	10	878956156
120	740	891390013
48	92	888068912
154	286	879370860
67	456	876974048
171	481	875538028
18	200	885412839
267	829	875744357
4	415	875636830
79	233	887401533
65	286	883601607
17	57	880130613
25	1013	891352136
129	124	875801963
255	85	882165103
0	213	875072520
55	200	892910604
14	14	879455939
206	55	875503973
231	21	888549988
51	203	882923012
160	180	891171848
147	163	877398444
124	209	879454243
82	1058	880306926
271	744	879454797
150	1262	879542389
53	821	880938088
15	160	877726390
90	496	891439271
293	1252	889242661
228	746	891632402
35	267	882157258
69	228	884064269
13	283	879119118
294	59	879517492
232	176	877661496
213	12	891543271
191	1263	881366585
99	1233	891375454
306	55	878856967
296	221	874954845
192	788	889127381
112	326	875076044
274	182	880314500
218	70	889452455
217	267	877487931
122	502	879872948
157	215	880134948
301	301	879436785
22	101	874785957
295	481	884197307
32	259	891964306
153	134	879139003
76	68	884752997
269	92	876954522
186	213	879465632
169	986	884706063
100	922	877136535
183	649	889908462
111	352	891304031
132	748	890588720
214	204	891435161
68	78	882145524
103	299	888442275
239	749	885775683
143	1145	888105587
190	298	891560842
60	321	891206450
141	175	888640455
176	58	880130825
202	147	880434755
20	446	874951727
196	28	891410170
133	313	891732122
179	937	877355472
235	733	890116599
262	86	891298977
108	286	880562908
63	31	889739346
113	644	881260473
238	7	889179290
116	213	881012193
64	8	879217138
136	236	881432965
256	1467	880496943
110	257	891679692
284	149	890595636
95	197	884403465
115	192	876453681
72	81	888625754
220	483	875245265
234	99	889655550
163	749	889401263
280	299	881200643
181	110	885613238
128	257	883245452
44	595	881014070
130	13	883681313
229	201	880485352
125	876	887938392
230	126	879965565
279	1131	891700242
287	120	886893063
151	110	880148782
216	806	889069808
78	1006	891271982
74	829	884051056
244	1045	888513393
281	261	879949417
77	254	879633745
117	163	875385386
282	407	879297442
170	352	891034606
106	900	891264501
225	511	883889256
305	13	876503995
172	298	877556988
184	421	883524428
149	128	878746946
273	292	878944379
187	649	875073408
47	355	879434653
310	65	884365325
164	330	879525672
207	400	883108873
1	236	888552017
204	284	888284245
247	95	884534968
92	475	888705053
158	1035	884360502
145	269	891457749
28	298	882820897
155	210	888185606
36	81	880915942
140	824	884585437
194	1412	884504132
107	716	879879985
46	320	879439078
254	893	883216185
88	106	879441780
139	266	879013684
189	896	891033349
23	473	875246216
16	125	885272724
312	743	891016583
52	95	879442514
123	153	890287645
148	338	883512775
175	917	886048391
105	81	881453290
311	503	891698987
174	99	877107712
152	323	881370935
219	303	881197771
142	321	888407656
198	241	883782485
201	421	879727116
276	236	879544145
205	1231	888180018
75	6	875312133
313	404	877887388
135	123	882693489
178	314	892151202
3	209	892003374
303	298	884968415
2	319	889237455
226	322	879035963
251	298	891448664
211	267	879303468
309	23	879436242
34	874	875458970
146	688	885593965
104	311	889214193
33	327	888602808
70	153	877319610
50	653	883498728
203	257	892388976
314	193	879820961
30	304	881547814
315	96	880854142
102	233	880420353
317	433	884496069
29	287	876847817
119	0	889490412
45	244	883614625
288	221	876789463
208	331	883589568
260	299	890454246
87	300	891037111
8	292	886959453
246	748	893081381
320	214	879439658
265	317	892256765
73	266	888333195
237	257	883575728
318	258	889816172
322	55	878739771
66	274	875379515
210	874	879461395
97	24	880499111
11	199	879959610
39	298	889041523
257	330	885701024
227	884	889387173
324	284	891477597
319	758	884748946
325	967	879875151
326	1127	887745891
182	1088	891467546
327	425	885045740
321	512	887314352
329	961	876547533
26	284	891543393
330	181	877196567
331	677	887939021
328	532	891656639
85	886	879570218
138	149	879538327
299	454	875650267
162	877	891219643
332	152	891045496
333	868	891545513
38	746	891400704
323	284	880574766
131	519	891278996
335	779	877757373
334	900	891566808
168	126	891359354
337	380	879438762
338	635	891035647
308	298	877370288
341	284	874984002
339	203	884990004
316	746	891446843
340	292	890757997
342	0	876402668
343	69	884901561
344	735	884993418
345	203	874948730
346	76	881654386
272	270	891292811
54	55	878176397
348	742	879465785
347	829	886523913
353	18	891216549
350	311	883356562
357	894	891269077
351	3	884290328
359	934	880354181
362	291	891499329
354	286	879485523
361	1023	885019746
356	506	878951616
355	290	891405978
360	1039	879441179
364	292	891303614
349	97	882347832
366	559	876690048
367	549	889783617
370	196	877487364
372	416	877104235
369	833	879434909
373	225	880937876
371	290	876869183
336	518	875236281
377	131	880046256
365	97	888857750
376	336	891297293
374	182	886621917
358	470	886453402
378	672	880524614
379	185	885479355
380	82	892695996
384	110	879440267
381	509	875946730
386	177	886483824
363	292	875931432
368	266	889428642
387	99	886437039
385	321	877655085
388	209	879990996
382	637	891193181
389	287	879693677
392	494	887746119
391	300	891037385
375	512	879434613
393	737	880889766
390	355	877399486
397	94	875659266
396	609	885349562
398	473	882340827
395	740	884646346
400	505	891033014
401	862	876266926
383	331	891273509
394	14	883765928
352	331	891402757
402	146	879786052
404	645	885546069
399	292	885676411
405	72	880131704
406	386	876348849
408	379	881108364
403	746	883790430
412	513	879969591
415	418	886318155
407	1294	889679901
409	314	888627138
410	49	892845604
416	401	879649224
411	406	879717016
419	491	891356864
421	434	879744085
424	445	878738854
418	172	879435628
414	746	879439349
422	9	891395734
428	154	882387633
427	345	885943782
426	244	879701326
417	313	891282521
423	292	880858979
431	92	889415812
420	707	892241389
434	924	884133972
432	680	880585431
425	207	879442161
435	760	887771722
429	63	877226130
433	544	886725076
436	1260	881002091
437	219	879868328
430	746	877844377
441	55	883388237
439	921	891577843
444	122	891200137
446	199	878855963
448	119	879959573
449	281	887661961
445	336	879786943
438	1046	882893602
450	266	879012684
451	68	875275699
453	610	881960145
452	352	888201923
413	338	884999066
454	273	878585826
443	8	890247287
447	338	891888137
456	383	882392950
455	614	881373655
457	683	886394373
461	321	886365837
458	976	879563435
459	6	882912205
460	302	885355805
466	263	879532296
467	221	875279269
465	883	890283667
471	1009	875979187
464	126	883530667
462	591	877386923
470	7	889827881
473	465	887928498
468	608	879523947
463	263	878354886
475	577	883365385
477	280	889398216
472	245	878157404
469	247	879189434
479	208	891208599
440	0	891035468
478	281	879460140
483	116	881449561
485	128	879874939
486	687	883441407
481	244	887643461
480	189	885828732
