195	653	881251793
185	249	879023607
21	552	878888066
243	695	880607335
165	313	886397478
297	151	884183336
114	1065	881171009
252	116	891628535
304	69	886324221
5	525	883600877
61	6	879372277
285	681	884583549
199	171	884128554
209	730	887730676
223	891	888082350
302	777	879543418
121	45	879270567
193	29	879524504
290	548	874835218
233	146	892335372
118	753	886176678
166	136	892738081
298	731	888855244
307	473	887737193
94	403	879194159
37	417	892429347
101	152	892991376
62	1065	875747514
159	49	876767572
49	286	877052008
300	441	882078008
224	478	879540748
289	48	880475542
96	152	884239686
156	99	886890650
180	409	878963276
277	880	891295007
275	402	874792870
6	96	891351201
9	706	877892438
283	343	885328728
200	316	884111269
286	207	875334896
245	100	884922740
241	273	879741196
248	1009	879640284
98	117	885679237
177	1195	882824055
250	279	886272456
80	281	876533504
259	311	890618198
24	130	885852611
58	184	888205228
71	564	880037277
86	178	879875649
41	274	881105405
291	85	881105778
19	932	879668783
12	304	881514876
137	132	879024043
59	1018	883327018
56	1014	883697730
222	715	891550470
188	601	893265239
242	811	879987239
91	929	875644796
240	341	887250085
253	355	886472466
292	459	888905519
126	448	884364950
221	737	878184924
266	382	878973734
10	747	891901797
7	187	879362356
161	401	877636713
278	151	882146492
144	769	888398867
27	55	881957479
134	54	879857797
31	311	883709840
89	861	891384114
215	695	883981700
249	991	878089881
270	237	885848408
264	291	875320661
197	869	884205277
167	271	884287509
109	564	886988574
57	155	884304955
236	237	879376435
93	614	891720498
127	402	879968308
43	221	883613334
263	449	886123531
40	412	890687550
81	169	878769703
261	71	879962366
173	291	890168505
42	406	875975492
83	86	883453587
268	1072	891448697
258	286	874724905
84	1096	879828912
212	292	878870226
120	155	891388145
48	475	888067727
154	870	879370860
67	286	876973726
171	578	875538028
18	7	885412723
267	482	876513831
4	68	875721555
79	884	883605238
65	506	883601387
17	203	880131407
25	839	891380200
129	1244	876252497
255	714	882165135
0	142	875072631
55	209	892676377
14	272	879456168
206	1223	875508817
231	196	888549563
51	106	882922540
160	481	891171214
147	55	877398212
124	746	892835778
82	185	880308601
271	95	879454845
