195	1005	881251601
185	1251	891719774
21	228	878887925
243	454	880605333
165	685	886397777
297	480	884182657
114	473	881170252
252	96	891628501
304	406	886323189
5	467	883601155
61	63	879373638
285	0	876521699
199	430	884128458
209	185	887730532
223	676	888082277
302	842	879468179
121	27	879270084
193	646	879521936
290	69	874868146
233	84	892334852
118	827	874775406
166	491	892738307
298	85	889502050
307	317	887736408
94	584	881599672
37	499	892429801
101	627	888803488
62	674	875747470
159	1140	876768609
49	545	877052297
300	144	882078040
224	425	879539615
289	90	880474451
96	421	884239472
156	405	886891218
180	878	878961668
277	513	891295330
275	117	874786964
6	524	891351042
9	486	877888613
283	266	885329065
200	287	884111064
286	296	875333965
245	282	884922475
241	1353	879741196
248	851	879572256
98	2	885679237
177	790	882827834
250	298	886271472
80	287	876533229
259	879	890618537
24	196	885852059
58	565	888206562
71	474	880036048
86	8	879877931
41	779	881108280
291	172	881103631
19	180	879667904
12	529	882140104
137	283	879023245
59	270	889286840
56	293	883698581
222	10	891550649
188	7	893265710
242	24	879987875
91	156	875653988
240	893	887250085
253	421	886472799
292	80	888906576
126	49	884364866
221	245	877563597
266	11	878971659
10	275	891903226
7	176	879362233
161	0	877635819
278	372	888806649
144	635	882182689
27	644	881961003
134	229	879857843
31	8	883717747
89	21	891384357
215	97	881432467
249	243	878089786
270	172	885848672
264	116	875320332
197	525	884208061
167	471	884288178
109	789	886989473
57	167	891611548
236	8	879376730
93	176	885870284
127	181	879967225
43	226	883613334
263	115	886122892
40	99	890687242
81	272	876311492
261	629	879793536
173	161	886514108
42	733	875981275
83	274	883449944
268	672	891451754
258	153	876365003
84	1072	882996039
212	601	878955599
120	56	891390014
48	516	888069437
154	325	879371061
67	1087	876974484
171	177	875538027
18	292	885412034
267	1063	875310824
4	242	878844164
79	204	887401533
65	279	883602044
17	734	880131028
25	272	891385634
129	463	875801596
255	96	882165103
0	24	875071805
55	236	892679540
14	24	879456204
206	4	880839802
231	601	888549376
51	461	882922927
160	1115	891172402
147	472	877019882
124	174	879455184
82	87	880308186
271	472	879454753
150	662	879524713
53	0	880931595
15	177	877719333
90	681	891438351
293	687	889241579
228	310	891632551
35	260	882157581
69	224	884148916
13	212	890881557
294	410	879519237
232	496	877663465
213	460	892668197
191	49	881367505
99	267	891374641
306	172	879283786
296	496	875239018
192	341	889123777
112	320	875076044
274	98	875154718
218	614	889403435
217	41	877488546
122	286	879809053
157	116	880132719
301	265	879436981
22	502	874785624
295	946	884196149
32	286	891964066
153	201	879139096
76	831	884733284
269	739	876953967
186	460	879466062
169	685	884706063
100	256	877137015
183	57	889908984
111	1104	892439835
132	900	890588672
214	311	891436543
68	264	882145400
103	236	888465263
239	284	885775625
143	829	888104805
190	268	891560253
60	299	891206450
141	292	888640054
176	152	880130972
202	281	880434359
20	261	874950931
196	182	891409839
133	0	891732756
179	354	877442079
235	65	890118507
262	331	891296842
108	227	880577604
63	601	889737506
113	316	881259495
238	131	889178986
116	32	881011697
64	427	879216605
136	890	882809210
256	1020	879547764
110	305	891680243
284	900	890595584
95	97	884403214
115	186	886310197
72	516	888625835
220	38	875245798
234	601	889655044
163	326	889401362
280	292	881200643
181	256	885613117
128	325	883244060
44	594	881014015
130	300	883681723
229	580	880485380
125	309	887855173
230	14	879965704
279	864	891701997
287	176	886629528
151	869	884018842
216	1301	889069944
78	900	891271086
74	408	884050661
244	595	888513326
281	888	879949468
77	409	879634223
117	170	875384825
282	150	879297318
170	904	891034684
106	286	891264432
225	8	883889811
305	99	876504286
172	297	877556926
184	1018	883524172
149	126	878746889
273	124	878945711
187	158	875074589
47	180	879434954
310	93	884366187
164	14	879525799
207	994	883108684
1	285	888551235
204	313	888284245
247	63	884534735
92	13	888705200
158	66	884026964
145	325	891457905
28	266	882820686
155	316	888185947
36	171	880930072
140	983	884585363
194	749	883295500
107	254	879880094
46	301	879439112
254	99	883216358
88	760	879441491
139	301	879013684
189	147	891033742
23	179	875322847
16	321	885166256
312	416	891014838
52	566	879442538
123	116	890287181
148	300	883512623
175	256	886048188
105	1240	881516731
